Brandon,8899999,500
Lyes,123123153854,500
Hector,1215510,500
player,0,500
player,0,500
player,0,500
player,0,8
player,0,16
player,0,21
player,0,17
player,0,9
player,0,1
player,0,27
player,0,24
player,0,12
player,0,62
player,0,25
player,0,4
player,0,9
player,0,14
player,0,16
player,0,14
player,0,14
player,0,17
player,0,42
player,0,24
